incident_id,year,month,airline,manufacturer,manufacture_year,incident_type,primary_cause,is_fatal
AV016155,1986,1,Etihad Airways,Airbus,1975,Windshear / Microburst,weather,-1
AV016156,2006,9,Ural Airlines,Sud Aviation,1996,Runway Excursion,crew error,0
AV016157,1978,8,easyJet,Convair,1964,Engine Failure,manufacturing,0
AV016158,2010,2,TWA,McDonnell Douglas,1995,Controlled Flight into Terrain (CFIT),navigation,-1
AV016159,2013,9,Thai Airways,Boeing,1999,Structural Failure,maintenance,0
AV016160,2019,9,Singapore Airlines,Boeing,2010,Controlled Flight into Terrain (CFIT),crew error,0
AV016161,1976,9,S7 Airlines,Embraer,2000,Structural Failure,manufacturing,0
AV016162,1978,9,American Airlines,Lockheed,1974,Runway Excursion,weather,0
AV016163,1994,1,Delta Air Lines,Lockheed,1987,Loss of Control - Inflight (LOC-I),mechanical,0
AV016164,1974,9,Iberia,Airbus,1990,Loss of Control - Inflight (LOC-I),crew error,1
AV016165,1972,1,Air Algérie,Fokker,1970,Engine Failure,mechanical,0
AV016166,1972,8,LATAM Airlines,De Havilland,1970,Runway Incursion,ground vehicle,0
AV016167,1993,7,Thomas Cook Airlines,McDonnell Douglas,1986,Runway Excursion,runway condition,0
AV016168,2004,3,Pakistan International,Bombardier,1990,Engine Failure,manufacturing,0
AV016169,1978,13,American Airlines,Boeing,1980,Fire / Smoke,cargo,2
AV016170,2016,9,Vietnam Airlines,Airbus,2012,Icing,weather,0
AV016171,2003,13,Cebu Pacific,Fokker,1990,Runway Excursion,crew error,2
-,1972,7,Asiana Airlines,Boeing,1980,Cargo Issue,loading error,0
AV016173,1984,12,Aeromexico,Airbus,1990,Runway Excursion,crew error,0
AV016174,1972,5,Sunwing Airlines,Boeing,2010,Loss of Control - Inflight (LOC-I),crew error,1
AV016175,2014,4,Southwest Airlines,McDonnell Douglas,2004,Sabotage / Terrorism,security breach,0
AV016176,1999,3,Ryanair,Hawker,1977,Loss of Control - Inflight (LOC-I),mechanical,0
AV016177,1997,1,American Airlines,Airbus,1990,Loss of Control - Inflight (LOC-I),mechanical,0
AV016178,1996,13,United Airlines,McDonnell Douglas,1985,Loss of Control - Inflight (LOC-I),crew error,2
AV016179,1979,12,Flybe,Let,1970,Structural Failure,manufacturing,0
AV016180,2016,10,TWA,Airbus,1993,Engine Failure,mechanical,0
AV016181,2015,13,Thomas Cook Airlines,Airbus,2004,Loss of Control - Inflight (LOC-I),crew error,2
AV016182,1999,2,TWA,Airbus,1994,Gear Failure,mechanical,0
-,1987,2,SpiceJet,Fokker,1990,Gear Failure,maintenance,0
AV016184,1971,7,Cathay Pacific,Fokker,1980,Runway Excursion,runway condition,0
AV016185,1970,5,Sunwing Airlines,De Havilland,1970,Turbulence,weather,0
AV016186,1974,8,Nepal Airlines,Britten-Norman,1970,Bird Strike,wildlife,0
AV016187,1992,3,Japan Airlines,Airbus,1990,Icing,de-icing failure,0
AV016188,2004,10,easyJet,Fokker,1995,Cargo Issue,loading error,0
AV016189,2017,13,Southwest Airlines,Airbus,2008,Controlled Flight into Terrain (CFIT),weather,2
AV016190,1976,2,Air Astana,Fokker,1970,Turbulence,crew error,0
AV016191,1979,5,ANA,Fokker,1971,Icing,de-icing failure,1
AV016192,1971,10,Kenya Airways,ATR,1980,Engine Failure,manufacturing,-1
AV016193,2023,9,Air Canada,Boeing,2011,Loss of Control - Inflight (LOC-I),weather,0
AV016194,2002,7,Kenya Airways,McDonnell Douglas,1993,Controlled Flight into Terrain (CFIT),navigation,0
AV016195,1987,7,Air Koryo,ATR,2010,Fire / Smoke,mechanical,1
AV016196,1991,13,KLM,Vickers,1976,Loss of Control - Inflight (LOC-I),weather,2
AV016197,1991,11,China Eastern,Douglas,1971,Icing,weather,0
AV016198,1978,10,EgyptAir,Ilyushin,1973,Runway Excursion,crew error,0
AV016199,1976,1,Sunwing Airlines,Let,1970,Loss of Control - Inflight (LOC-I),mechanical,1
AV016200,1980,12,Cameroon Airlines,Vickers,1960,Controlled Flight into Terrain (CFIT),crew error,1
AV016201,1978,7,Lion Air,Boeing,1980,Loss of Control - Inflight (LOC-I),weather,1
AV016202,1990,10,IndiGo,McDonnell Douglas,1990,Runway Excursion,weather,0
AV016203,1980,12,ASKY Airlines,CASA,1980,Loss of Control - Inflight (LOC-I),mechanical,1
AV016204,1999,6,Pegasus Airlines,Airbus,1990,Controlled Flight into Terrain (CFIT),crew error,1
AV016205,1991,12,Vueling,Embraer,2000,Loss of Control - Inflight (LOC-I),crew error,1
AV016206,1989,1,KLM,Airbus,1981,Runway Excursion,weather,-1
AV016207,2018,3,Air India,Airbus,2007,Controlled Flight into Terrain (CFIT),navigation,1
AV016208,1981,10,Transavia,Pilatus,1990,Structural Failure,fatigue,0
AV016209,1994,11,Vueling,Boeing,1990,Loss of Control - Inflight (LOC-I),weather,1
AV016210,1970,4,KLM,Boeing,2000,Turbulence,weather,0
-,1999,3,Air Koryo,BAC,1991,Turbulence,weather,0
AV016212,1988,6,Air Arabia,Boeing,1980,Controlled Flight into Terrain (CFIT),crew error,1
AV016213,1977,12,Aer Lingus,Bombardier,2000,Turbulence,weather,0
AV016214,1970,2,Eastern Air Lines,Cessna,1970,Windshear / Microburst,crew error,1
AV016215,1998,13,Aviaco,Boeing,2000,Loss of Control - Inflight (LOC-I),weather,2
AV016216,1995,12,Pakistan International,Airbus,1987,Runway Excursion,weather,0
AV016217,1996,5,S7 Airlines,Embraer,2000,Icing,de-icing failure,0
AV016218,1985,9,Cebu Pacific,Antonov,1973,Loss of Control - Inflight (LOC-I),crew error,1
AV016219,1994,11,Lion Air,Airbus,1985,Cargo Issue,loading error,0
AV016220,1991,2,Malév,Boeing,2010,Fire / Smoke,electrical,0
AV016221,1978,12,TAME,Airbus,2010,Loss of Control - Inflight (LOC-I),crew error,1
AV016222,1989,4,Eastern Air Lines,Boeing,2010,Loss of Control - Inflight (LOC-I),mechanical,0
AV016223,1988,8,MIAT Mongolian,Embraer,2000,Controlled Flight into Terrain (CFIT),weather,1
AV016224,2005,6,Vueling,McDonnell Douglas,1994,Runway Incursion,crew error,0
AV016225,1985,12,Air Astana,Fokker,1980,Controlled Flight into Terrain (CFIT),crew error,1
AV016226,1985,11,Citilink,Sud Aviation,1978,Controlled Flight into Terrain (CFIT),weather,1
AV016227,2022,4,Biman Bangladesh,Saab,2007,Bird Strike,wildlife,0
-,2011,12,Mexicana de Aviación,Airbus,1998,Sabotage / Terrorism,security breach,0
AV016229,1978,6,Sky Express,Boeing,2010,Controlled Flight into Terrain (CFIT),navigation,1
AV016230,2013,1,Pegasus Airlines,Bombardier,2000,Runway Excursion,crew error,1
AV016231,1974,3,China Eastern,Cessna,1980,Controlled Flight into Terrain (CFIT),weather,1
AV016232,2008,6,Condor,Boeing,2010,Runway Incursion,ATC error,0
AV016233,1976,11,Air Astana,Airbus,1990,Structural Failure,fatigue,1
AV016234,1985,12,LAN Peru,Lockheed,1979,Controlled Flight into Terrain (CFIT),navigation,0
AV016235,2022,9,Vueling,ATR,2005,Structural Failure,manufacturing,0
AV016236,1973,8,Ethiopian Airlines,Airbus,2010,Cargo Issue,loading error,0
AV016237,2007,1,Spirit Airlines,Boeing,1998,Loss of Control - Inflight (LOC-I),weather,0
AV016238,1988,3,Delta Air Lines,Sud Aviation,1985,Turbulence,weather,0
AV016239,1973,3,easyJet,Airbus,1990,Engine Failure,mechanical,0
AV016240,2018,9,Emirates,Airbus,2010,Loss of Control - Inflight (LOC-I),crew error,0
AV016241,1990,4,Nepal Airlines,COMAC,2020,Windshear / Microburst,crew error,1
AV016242,2010,11,Flydubai,BAC,1999,Runway Incursion,ground vehicle,0
-,2009,11,ASKY Airlines,Airbus,2000,Engine Failure,mechanical,0
AV016244,1970,1,TAAG Angola Airlines,Boeing,1990,Cargo Issue,loading error,0
AV016245,1979,3,China Southern,Vickers,1960,Bird Strike,wildlife,0
AV016246,1981,7,Sunwing Airlines,Airbus,1990,Midair Collision,crew error,1
AV016247,1989,11,Lion Air,McDonnell Douglas,1990,Turbulence,weather,0
AV016248,1972,9,Swissair,Convair,1962,Runway Incursion,crew error,0
AV016249,1983,8,Yeti Airlines,Boeing,1990,Icing,weather,-1
AV016250,2005,9,Swiss International,Antonov,1995,Bird Strike,environmental,1
AV016251,1975,13,WestJet,McDonnell Douglas,1970,Fuel Exhaustion,crew error,2
AV016252,1997,2,Cebu Pacific,Boeing,1990,Runway Incursion,crew error,0
AV016253,1986,3,Spanair,Convair,1975,Fuel Exhaustion,dispatch error,1
AV016254,1972,8,Etihad Airways,McDonnell Douglas,1980,Runway Excursion,weather,0
AV016255,1976,1,Eurowings,Beechcraft,1980,Loss of Control - Inflight (LOC-I),mechanical,1
AV016256,1974,8,Aer Lingus,Beechcraft,1980,Midair Collision,crew error,-1
AV016257,1993,2,Air Transat,Ilyushin,1974,Runway Excursion,weather,0
AV016258,1973,4,Pakistan International,McDonnell Douglas,1980,Windshear / Microburst,weather,1
AV016259,2005,13,IndiGo,Airbus,2010,Runway Incursion,ATC error,2
-,2004,8,Nepal Airlines,BAC,2001,Bird Strike,wildlife,-1
AV016261,1972,9,American Airlines,Airbus,1980,Structural Failure,fatigue,-1
AV016262,2011,5,Cebu Pacific,McDonnell Douglas,1996,Runway Excursion,crew error,0
AV016263,2019,1,British Airways,Boeing,2008,Runway Excursion,weather,0
AV016264,1971,9,Korean Air,ATR,1980,Windshear / Microburst,crew error,0
AV016265,2018,13,Batik Air,Saab,2007,Engine Failure,mechanical,2
AV016266,1979,5,Allegiant Air,Sud Aviation,1973,Runway Incursion,crew error,0
AV016267,1996,10,Turkish Airlines,Ilyushin,1993,Loss of Control - Inflight (LOC-I),mechanical,0
AV016268,1976,7,MIAT Mongolian,Piper,1970,Turbulence,weather,0
AV016269,2005,9,Pan American World Airways,Douglas,1990,Runway Excursion,weather,0
AV016270,2007,3,Royal Air Maroc,Ilyushin,1991,Loss of Control - Inflight (LOC-I),mechanical,1
AV016271,2021,8,Ryanair,Boeing,2018,Bird Strike,environmental,0
-,2023,5,China Southern,Convair,2010,Engine Failure,mechanical,0
AV016273,1972,13,China Southern,Boeing,1990,Runway Incursion,crew error,2
AV016274,1995,4,Air Astana,Airbus,1990,Runway Incursion,ground vehicle,0
AV016275,1979,5,AirAsia,BAC,1967,Runway Incursion,ATC error,0
AV016276,1974,3,Cameroon Airlines,Boeing,2010,Runway Excursion,weather,1
-,1975,3,Air Berlin,Airbus,2010,Turbulence,crew error,0
-,2016,5,Singapore Airlines,Boeing,2002,Engine Failure,manufacturing,0
AV016279,1997,3,Biman Bangladesh,Fokker,1976,Loss of Control - Inflight (LOC-I),weather,1
AV016280,1971,8,Emirates,Ilyushin,1970,Windshear / Microburst,weather,1
AV016281,2022,12,Aviaco,McDonnell Douglas,2000,Loss of Control - Inflight (LOC-I),crew error,0
AV016282,2004,10,Malév,ATR,2010,Turbulence,crew error,0
AV016283,1980,8,Philippine Airlines,Bombardier,1990,Fuel Exhaustion,crew error,-1
AV016284,1987,5,Cathay Pacific,Airbus,2010,Engine Failure,maintenance,0
AV016285,1999,9,Allegiant Air,Boeing,2010,Runway Excursion,crew error,0
AV016286,1996,3,Citilink,ATR,1980,Runway Excursion,crew error,0
AV016287,1986,6,Philippine Airlines,McDonnell Douglas,1971,Loss of Control - Inflight (LOC-I),crew error,1
AV016288,1988,2,Frontier Airlines,Airbus,1990,Controlled Flight into Terrain (CFIT),crew error,0
AV016289,1971,10,Vietjet,Pilatus,1990,Turbulence,crew error,-1
AV016290,1988,12,Air Transat,Beechcraft,1983,Icing,de-icing failure,1
AV016291,1982,8,Scandinavian Airlines,Airbus,1980,Turbulence,crew error,0
AV016292,1979,3,Biman Bangladesh,Embraer,2000,Runway Incursion,ground vehicle,0
AV016293,1979,6,Air Algérie,Saab,1980,Turbulence,crew error,1
AV016294,1995,9,EgyptAir,Airbus,2000,Engine Failure,maintenance,0
AV016295,1985,7,Ansett Australia,Saab,1985,Turbulence,crew error,0
AV016296,1985,8,Lion Air,Airbus,1970,Runway Excursion,weather,0
AV016297,1975,13,Aeromexico,Boeing,2010,Controlled Flight into Terrain (CFIT),navigation,2
-,2019,12,Batik Air,McDonnell Douglas,2002,Loss of Control - Inflight (LOC-I),crew error,1
AV016299,1977,2,Spanair,McDonnell Douglas,1980,Controlled Flight into Terrain (CFIT),navigation,1
AV016300,1984,2,Turkish Airlines,Boeing,1980,Loss of Control - Inflight (LOC-I),mechanical,-1
AV016301,1976,13,TAAG Angola Airlines,CASA,1980,Sabotage / Terrorism,terrorism,2
AV016302,1997,8,LAN Peru,Airbus,1990,Runway Excursion,runway condition,0
-,1985,7,Sunwing Airlines,ATR,2010,Turbulence,weather,0
AV016304,1984,13,IndiGo,Sud Aviation,1973,Fuel Exhaustion,dispatch error,2
AV016305,2009,9,Eurowings,ATR,2010,Loss of Control - Inflight (LOC-I),weather,0
AV016306,2001,2,China Eastern,Boeing,1996,Runway Excursion,runway condition,0
-,1989,11,Vueling,Boeing,1980,Gear Failure,mechanical,0
AV016308,1987,3,Scandinavian Airlines,CASA,1980,Engine Failure,mechanical,0
-,2019,3,Wizz Air,Boeing,2006,Turbulence,crew error,0
AV016310,2018,10,WestJet,Douglas,2009,Runway Incursion,ATC error,0
AV016311,1998,3,Rossiya Airlines,Airbus,1997,Controlled Flight into Terrain (CFIT),navigation,1
AV016312,2001,5,Cubana,Boeing,2000,Runway Excursion,crew error,0
AV016313,2012,6,SriLankan Airlines,Boeing,2010,Runway Excursion,crew error,0
AV016314,2019,7,Flybe,Embraer,2014,Runway Incursion,crew error,0
AV016315,1972,3,Flybe,Boeing,1970,Runway Excursion,weather,0
AV016316,2024,7,Malév,Boeing,2017,Turbulence,weather,0
AV016317,1997,6,TUI Airways,Dornier,1990,Gear Failure,mechanical,0
AV016318,1992,4,Cebu Pacific,De Havilland,1975,Turbulence,crew error,0
AV016319,1984,5,Pakistan International,Dornier,1990,Fire / Smoke,cargo,0
AV016320,1981,10,Vietjet,Dornier,1990,Runway Excursion,runway condition,0
AV016321,2004,6,Sunwing Airlines,Boeing,2000,Runway Excursion,runway condition,0
AV016322,1995,5,Delta Air Lines,Saab,1981,Controlled Flight into Terrain (CFIT),weather,1
AV016323,1976,8,Olympic Airways,Airbus,2010,Runway Excursion,weather,0
AV016324,1993,9,Spanair,Pilatus,1990,Engine Failure,maintenance,0
AV016325,1974,12,Cameroon Airlines,Vickers,1973,Fire / Smoke,cargo,1
-,1988,8,Vietjet,CASA,1980,Controlled Flight into Terrain (CFIT),crew error,1
AV016327,1992,9,LATAM Airlines,Piper,1978,Fuel Exhaustion,dispatch error,0
-,1994,4,Allegiant Air,Tupolev,1978,Turbulence,weather,0
-,1975,3,China Southern,McDonnell Douglas,1990,Sabotage / Terrorism,security breach,1
AV016330,1973,3,Swiss International,Fokker,1970,Midair Collision,TCAS failure,1
AV016331,1978,10,Spirit Airlines,Airbus,2010,Loss of Control - Inflight (LOC-I),mechanical,1
AV016332,1993,13,Air Transat,Sukhoi,2010,Fire / Smoke,electrical,2
AV016333,2016,8,Varig,Pilatus,1999,Runway Excursion,crew error,0
AV016334,2002,1,TWA,Airbus,2010,Runway Excursion,runway condition,0
AV016335,2000,11,SriLankan Airlines,Airbus,2010,Gear Failure,mechanical,0
AV016336,1981,2,Swiss International,Airbus,2010,Loss of Control - Inflight (LOC-I),mechanical,-1
AV016337,1973,12,WestJet,Boeing,1980,Controlled Flight into Terrain (CFIT),navigation,1
AV016338,2011,13,Croatia Airlines,Hawker,1995,Fire / Smoke,electrical,2
AV016339,1988,1,Iberia,Airbus,1985,Bird Strike,environmental,-1
AV016340,1973,7,Korean Air,ATR,1980,Runway Excursion,crew error,1
AV016341,1989,6,Azal,Airbus,2010,Structural Failure,fatigue,1
AV016342,1996,10,Vietnam Airlines,Airbus,2010,Fuel Exhaustion,crew error,0
AV016343,1981,7,Finnair,Boeing,2010,Loss of Control - Inflight (LOC-I),crew error,0
AV016344,1970,1,Allegiant Air,Boeing,1990,Loss of Control - Inflight (LOC-I),weather,1
AV016345,1993,13,Air Canada,Embraer,2000,Runway Excursion,runway condition,2
AV016346,1971,7,China Southern,Ilyushin,1970,Icing,weather,-1
AV016347,1985,1,TAAG Angola Airlines,Boeing,1990,Gear Failure,mechanical,0
AV016348,2005,10,Thai Airways,Let,1995,Midair Collision,TCAS failure,0
AV016349,2024,13,Vietnam Airlines,Boeing,2013,Turbulence,weather,2
AV016350,1983,8,Sky Express,Boeing,2010,Loss of Control - Inflight (LOC-I),mechanical,1
AV016351,1970,13,S7 Airlines,Boeing,1970,Turbulence,weather,-1
AV016352,1988,7,EgyptAir,Embraer,2000,Icing,weather,0
AV016353,1979,4,Pakistan International,Fokker,1990,Cargo Issue,loading error,1
AV016354,2011,10,Cameroon Airlines,McDonnell Douglas,2001,Gear Failure,maintenance,0
AV016355,1998,8,Qantas,Boeing,1992,Loss of Control - Inflight (LOC-I),mechanical,0
AV016356,1984,7,TAP Air Portugal,De Havilland,1980,Engine Failure,mechanical,1
AV016357,2001,13,Batik Air,Boeing,1995,Engine Failure,mechanical,2
AV016358,1982,10,Air China,Airbus,2010,Controlled Flight into Terrain (CFIT),crew error,0
AV016359,1989,4,Allegiant Air,Boeing,2010,Turbulence,weather,1
AV016360,2015,5,Royal Air Maroc,Boeing,2010,Engine Failure,manufacturing,0
AV016361,1976,13,IndiGo,De Havilland,1980,Structural Failure,maintenance,2
-,1980,2,easyJet,Let,1970,Controlled Flight into Terrain (CFIT),crew error,1
AV016363,2010,5,British Airways,Boeing,2002,Loss of Control - Inflight (LOC-I),crew error,0
AV016364,1986,10,Air Algérie,Tupolev,1985,Engine Failure,manufacturing,0
AV016365,1981,12,LOT Polish Airlines,ATR,2010,Loss of Control - Inflight (LOC-I),mechanical,1
-,1971,12,ANA,Boeing,1968,Loss of Control - Inflight (LOC-I),weather,-1
AV016367,1985,10,SriLankan Airlines,Boeing,1970,Loss of Control - Inflight (LOC-I),mechanical,-1
AV016368,1988,6,Ural Airlines,Boeing,2010,Runway Excursion,crew error,0
AV016369,1984,3,Pan American World Airways,Airbus,1990,Fire / Smoke,mechanical,1
AV016370,1979,3,Conviasa,Embraer,2000,Turbulence,weather,-1
AV016371,1983,9,Cameroon Airlines,Airbus,1983,Loss of Control - Inflight (LOC-I),weather,1
AV016372,1994,10,Mexicana de Aviación,Airbus,2010,Runway Incursion,crew error,0
AV016373,2011,8,United Airlines,ATR,2010,Runway Excursion,weather,0
AV016374,1995,13,Vietnam Airlines,Airbus,1990,Runway Excursion,weather,2
AV016375,1995,11,Sky Express,Vickers,1979,Fire / Smoke,electrical,0
AV016376,2005,6,TAAG Angola Airlines,Tupolev,1988,Engine Failure,manufacturing,0
AV016377,1975,7,EgyptAir,Let,1970,Turbulence,weather,0
AV016378,1980,1,Ethiopian Airlines,Vickers,1978,Engine Failure,manufacturing,0
AV016379,1971,11,ASKY Airlines,Hawker,1963,Controlled Flight into Terrain (CFIT),navigation,1
AV016380,1982,13,IndiGo,COMAC,2020,Runway Excursion,runway condition,-1
AV016381,2024,5,KLM,Airbus,2011,Turbulence,crew error,0
AV016382,1981,5,Frontier Airlines,Boeing,1990,Loss of Control - Inflight (LOC-I),crew error,1
AV016383,2008,6,TAAG Angola Airlines,Tupolev,2003,Runway Excursion,weather,0
AV016384,1972,2,Avianca,McDonnell Douglas,1990,Loss of Control - Inflight (LOC-I),mechanical,1
AV016385,1986,10,Spanair,Airbus,1990,Fuel Exhaustion,crew error,1
AV016386,1982,5,Asiana Airlines,Airbus,1990,Turbulence,weather,0
AV016387,1976,13,Turkish Airlines,Antonov,1973,Runway Excursion,crew error,2
AV016388,1983,12,China Eastern,Pilatus,1990,Bird Strike,wildlife,0
AV016389,1995,7,Asiana Airlines,Hawker,1982,Engine Failure,maintenance,0
AV016390,1987,9,Swiss International,Tupolev,1975,Runway Incursion,crew error,0
AV016391,2007,1,MIAT Mongolian,Airbus,1990,Runway Incursion,crew error,0
AV016392,2012,10,Monarch Airlines,Hawker,1998,Loss of Control - Inflight (LOC-I),weather,0
AV016393,1987,12,Flydubai,Airbus,1973,Engine Failure,manufacturing,0
AV016394,2022,7,Philippine Airlines,Ilyushin,2002,Controlled Flight into Terrain (CFIT),crew error,0
AV016395,1972,5,TWA,Airbus,2010,Fire / Smoke,electrical,1
AV016396,1979,6,Lion Air,Cessna,1970,Icing,weather,-1
AV016397,1985,12,China Eastern,Boeing,2010,Runway Excursion,runway condition,0
-,1992,10,LAN Peru,Cessna,1980,Fire / Smoke,electrical,0
AV016399,1990,9,Malév,ATR,1980,Icing,crew error,1
AV016400,1991,13,Azal,Embraer,2000,Bird Strike,wildlife,2
AV016401,2011,12,American Airlines,Boeing,2008,Engine Failure,mechanical,-1
-,1979,2,Iberia,Airbus,1980,Bird Strike,environmental,0
AV016403,2005,9,Spirit Airlines,De Havilland,1996,Turbulence,crew error,0
-,1990,1,MIAT Mongolian,Cessna,1985,Bird Strike,environmental,0
AV016405,1987,4,Swiss International,Boeing,2010,Fuel Exhaustion,crew error,-1
AV016406,1980,13,easyJet,Airbus,2010,Turbulence,crew error,2
AV016407,1980,13,Lion Air,BAC,1965,Structural Failure,manufacturing,2
AV016408,1983,4,Air India,Boeing,1971,Windshear / Microburst,crew error,0
-,2001,4,Air Arabia,Ilyushin,1990,Controlled Flight into Terrain (CFIT),weather,0
AV016410,1987,13,TUI Airways,Boeing,2010,Turbulence,crew error,2
AV016411,1975,5,Transavia,McDonnell Douglas,1990,Gear Failure,mechanical,0
-,2001,3,TAP Air Portugal,De Havilland,1993,Loss of Control - Inflight (LOC-I),mechanical,0
AV016413,1996,7,S7 Airlines,Fokker,1996,Runway Excursion,weather,0
AV016414,2018,10,Singapore Airlines,Boeing,2014,Controlled Flight into Terrain (CFIT),weather,0
AV016415,1989,11,AirAsia,Lockheed,1975,Runway Excursion,weather,0
AV016416,1995,1,Avianca,Boeing,2010,Engine Failure,mechanical,0
AV016417,1987,12,Air Astana,Bombardier,2000,Turbulence,weather,0
AV016418,1996,6,TAAG Angola Airlines,ATR,2010,Turbulence,weather,-1
AV016419,1985,12,Biman Bangladesh,De Havilland,1982,Loss of Control - Inflight (LOC-I),weather,1
AV016420,1974,2,Mexicana de Aviación,Boeing,1990,Icing,crew error,1
AV016421,2023,2,Scandinavian Airlines,Airbus,2011,Structural Failure,fatigue,0
AV016422,1998,1,Sabena,BAC,1992,Loss of Control - Inflight (LOC-I),mechanical,-1
AV016423,1993,3,GOL Airlines,Boeing,1990,Bird Strike,wildlife,0
AV016424,1987,7,Spirit Airlines,Airbus,1980,Runway Incursion,crew error,-1
AV016425,1998,5,Garuda Indonesia,Hawker,1991,Fire / Smoke,cargo,0
-,1974,13,American Airlines,Boeing,1968,Runway Excursion,runway condition,2
AV016427,1981,12,Vietjet,Fokker,1990,Loss of Control - Inflight (LOC-I),weather,0
-,1974,11,Swiss International,ATR,2010,Engine Failure,maintenance,0
AV016429,1974,2,Batik Air,Bombardier,2000,Engine Failure,maintenance,0
AV016430,1970,4,Vietnam Airlines,Boeing,1970,Fire / Smoke,mechanical,1
AV016431,2000,13,Sunwing Airlines,Boeing,1983,Midair Collision,TCAS failure,2
AV016432,1977,1,Vueling,Bombardier,2000,Runway Incursion,ground vehicle,0
-,2006,1,Sunwing Airlines,Piper,1990,Runway Excursion,weather,0
AV016434,2012,6,Malév,Boeing,1986,Runway Incursion,crew error,0
AV016435,1975,7,LOT Polish Airlines,Saab,1980,Turbulence,weather,1
AV016436,1998,1,Varig,Airbus,2010,Loss of Control - Inflight (LOC-I),mechanical,1
AV016437,1986,3,Sabena,Vickers,1976,Loss of Control - Inflight (LOC-I),mechanical,0
AV016438,2014,11,Mexicana de Aviación,CASA,2009,Bird Strike,wildlife,0
AV016439,1987,11,Air China,Airbus,1990,Runway Incursion,ground vehicle,0
AV016440,1983,1,KLM,Boeing,1990,Engine Failure,maintenance,0
AV016441,1980,7,Thomas Cook Airlines,Sukhoi,2010,Controlled Flight into Terrain (CFIT),navigation,1
AV016442,2012,13,American Airlines,Beechcraft,1995,Engine Failure,mechanical,2
AV016443,1977,2,Vietnam Airlines,ATR,2010,Fire / Smoke,cargo,1
AV016444,2006,7,TAAG Angola Airlines,Boeing,1999,Gear Failure,mechanical,0
AV016445,1976,6,Philippine Airlines,BAC/Aero,1970,Fire / Smoke,cargo,1
AV016446,1995,1,Biman Bangladesh,Embraer,1990,Controlled Flight into Terrain (CFIT),weather,-1
AV016447,1986,4,Vietnam Airlines,Boeing,1990,Controlled Flight into Terrain (CFIT),crew error,1
-,1973,12,GOL Airlines,Boeing,2010,Engine Failure,manufacturing,0
AV016449,1974,1,ASKY Airlines,Airbus,1990,Loss of Control - Inflight (LOC-I),weather,1
AV016450,1979,5,Iberia,COMAC,2020,Icing,weather,1
AV016451,2001,3,Wizz Air,Boeing,2000,Runway Excursion,weather,0
-,1999,9,Vietnam Airlines,McDonnell Douglas,1990,Windshear / Microburst,crew error,-1
AV016453,1977,5,TAME,De Havilland,1977,Gear Failure,maintenance,0
AV016454,1987,13,Azal,Sukhoi,2010,Controlled Flight into Terrain (CFIT),navigation,2
-,1973,7,EgyptAir,Airbus,1990,Runway Excursion,runway condition,0
AV016456,1998,8,Air Koryo,Embraer,2000,Runway Incursion,ATC error,0
AV016457,2003,13,Air France,Boeing,2010,Turbulence,crew error,2
AV016458,2011,13,Thai Airways,Airbus,1995,Controlled Flight into Terrain (CFIT),navigation,2
AV016459,2010,1,Ural Airlines,Boeing,2003,Controlled Flight into Terrain (CFIT),crew error,1
AV016460,1981,13,American Airlines,BAC,1972,Icing,weather,2
AV016461,1978,8,Air Canada,Bombardier,2000,Runway Excursion,weather,0
AV016462,2011,13,Mexicana de Aviación,De Havilland,2008,Engine Failure,mechanical,2
AV016463,1975,9,Pakistan International,Boeing,1980,Controlled Flight into Terrain (CFIT),navigation,1
-,1972,5,Biman Bangladesh,Fokker,1990,Controlled Flight into Terrain (CFIT),crew error,1
-,1980,9,Philippine Airlines,Let,1972,Controlled Flight into Terrain (CFIT),navigation,1
AV016466,2001,6,LAN Peru,Fokker,1990,Fire / Smoke,electrical,0
AV016467,1997,13,Varig,Fokker,1990,Engine Failure,mechanical,2
AV016468,2023,4,Emirates,Boeing,2015,Runway Excursion,crew error,0
AV016469,1982,3,Spirit Airlines,Airbus,1990,Runway Excursion,crew error,0
AV016470,1979,12,Philippine Airlines,Boeing,2010,Gear Failure,maintenance,0
-,1983,2,Monarch Airlines,Airbus,1980,Midair Collision,ATC error,1
AV016472,2002,3,Aer Lingus,Boeing,1997,Controlled Flight into Terrain (CFIT),navigation,0
AV016473,1977,6,Lufthansa,Embraer,2000,Turbulence,weather,0
AV016474,2017,3,Avianca,Boeing,2002,Midair Collision,ATC error,0
AV016475,1988,11,Yeti Airlines,Airbus,2010,Turbulence,weather,0
AV016476,2002,13,Ansett Australia,Fokker,1989,Runway Excursion,runway condition,2
-,2006,7,Air Algérie,Douglas,2002,Icing,crew error,0
AV016478,1987,9,Rossiya Airlines,Airbus,1990,Fuel Exhaustion,crew error,1
AV016479,1999,10,Varig,ATR,1991,Loss of Control - Inflight (LOC-I),crew error,1
AV016480,1982,1,Cathay Pacific,Fokker,1980,Gear Failure,maintenance,-1
AV016481,2004,11,Citilink,Beechcraft,1994,Icing,de-icing failure,0
AV016482,2005,10,Swiss International,ATR,1980,Runway Excursion,crew error,0
AV016483,1991,2,Transavia,ATR,1980,Fire / Smoke,cargo,1
AV016484,1977,13,Allegiant Air,Boeing,2000,Controlled Flight into Terrain (CFIT),navigation,2
AV016485,2020,3,Thomas Cook Airlines,Ilyushin,2007,Loss of Control - Inflight (LOC-I),mechanical,1
